timestamp,temperature_c,current_ka,power_mw
2026-06-02 16:54:00,990.3,73.5,19.33
2026-06-02 16:56:00,1022.8,72.65,40.38
2026-06-02 16:58:00,1025.8,76.97,39.15
2026-06-02 17:00:00,1011.0,86.86,29.6
2026-06-02 17:02:00,1026.3,74.04,40.56
2026-06-02 17:04:00,994.0,73.64,20.99
2026-06-02 17:06:00,1005.4,72.88,37.74
2026-06-02 17:08:00,1009.6,62.43,39.83
2026-06-02 17:10:00,994.5,68.01,29.03
2026-06-02 17:12:00,995.2,63.22,25.63
2026-06-02 17:14:00,1013.6,75.34,25.14
2026-06-02 17:16:00,994.4,69.56,39.4
2026-06-02 17:18:00,987.2,63.93,37.1
2026-06-02 17:20:00,1028.9,64.23,23.29
2026-06-02 17:22:00,996.6,67.94,23.43
2026-06-02 17:24:00,994.5,77.46,28.21
2026-06-02 17:26:00,1007.1,84.04,20.48
2026-06-02 17:28:00,1007.6,76.66,29.84
2026-06-02 17:30:00,1005.7,87.02,38.08
2026-06-02 17:32:00,1018.2,90.51,31.0
2026-06-02 17:34:00,978.2,66.01,38.0
2026-06-02 17:36:00,1005.4,68.74,28.28
2026-06-02 17:38:00,985.4,60.01,30.75
2026-06-02 17:40:00,1009.1,70.23,22.11
2026-06-02 17:42:00,958.9,84.71,36.75
2026-06-02 17:44:00,1013.7,61.38,36.81
2026-06-02 17:46:00,973.8,59.95,21.83
2026-06-02 17:48:00,1082.4,67.8,29.03
2026-06-02 17:50:00,1010.1,82.83,40.33
2026-06-02 17:52:00,1006.6,72.66,23.63
2026-06-02 17:54:00,974.6,82.89,28.61
2026-06-02 17:56:00,981.1,78.79,29.27
2026-06-02 17:58:00,1009.5,79.12,27.81
2026-06-02 18:00:00,990.8,69.49,28.18
2026-06-02 18:02:00,1007.6,75.28,36.26
2026-06-02 18:04:00,972.4,64.39,23.11
2026-06-02 18:06:00,1013.4,69.16,20.85
2026-06-02 18:08:00,1002.5,89.26,31.55
2026-06-02 18:10:00,1032.9,67.48,33.03
2026-06-02 18:12:00,1003.5,71.51,22.02
2026-06-02 18:14:00,1015.5,73.39,38.12
2026-06-02 18:16:00,1011.4,74.44,26.99
2026-06-02 18:18:00,995.6,80.2,25.25
2026-06-02 18:20:00,998.0,69.27,29.72
2026-06-02 18:22:00,992.1,64.98,25.8
2026-06-02 18:24:00,999.0,77.19,39.62
2026-06-02 18:26:00,1005.5,80.98,34.59
2026-06-02 18:28:00,988.3,60.75,31.34
2026-06-02 18:30:00,1003.0,66.63,36.98
2026-06-02 18:32:00,977.7,86.37,20.34
2026-06-02 18:34:00,996.9,70.12,32.25
2026-06-02 18:36:00,984.2,65.58,23.48
2026-06-02 18:38:00,1001.9,81.31,24.44
2026-06-02 18:40:00,980.4,86.68,35.02
2026-06-02 18:42:00,976.0,59.64,25.14
2026-06-02 18:44:00,1000.7,85.82,36.93
2026-06-02 18:46:00,973.8,78.0,24.95
2026-06-02 18:48:00,1082.3,72.51,26.7
2026-06-02 18:50:00,995.0,82.48,25.83
2026-06-02 18:52:00,991.1,80.92,33.41
2026-06-02 18:54:00,1013.5,68.11,33.92
2026-06-02 18:56:00,1011.3,83.69,31.93
2026-06-02 18:58:00,1003.0,74.53,26.83
2026-06-02 19:00:00,1015.8,80.36,31.08
2026-06-02 19:02:00,1004.6,67.27,29.98
2026-06-02 19:04:00,987.6,68.27,24.46
2026-06-02 19:06:00,993.3,63.16,38.13
2026-06-02 19:08:00,1007.8,83.88,36.46
2026-06-02 19:10:00,1012.4,64.49,33.42
2026-06-02 19:12:00,1005.9,74.17,30.78
2026-06-02 19:14:00,1019.6,80.96,22.53
2026-06-02 19:16:00,975.6,61.39,32.53
2026-06-02 19:18:00,993.5,64.08,21.68
2026-06-02 19:20:00,966.1,75.93,35.58
2026-06-02 19:22:00,1032.3,81.84,23.04
2026-06-02 19:24:00,992.6,70.64,38.4
2026-06-02 19:26:00,995.6,84.44,33.9
2026-06-02 19:28:00,1006.6,79.66,27.06
2026-06-02 19:30:00,993.7,67.11,25.18
2026-06-02 19:32:00,1017.9,90.85,40.32
2026-06-02 19:34:00,1015.8,86.07,33.63
2026-06-02 19:36:00,988.5,88.16,37.58
2026-06-02 19:38:00,1006.9,61.72,27.51
2026-06-02 19:40:00,1009.8,62.46,28.94
2026-06-02 19:42:00,1014.8,89.17,33.48
2026-06-02 19:44:00,1005.6,89.57,27.4
2026-06-02 19:46:00,972.5,67.73,32.19
2026-06-02 19:48:00,1020.5,71.35,23.45
2026-06-02 19:50:00,1015.9,62.61,32.66
2026-06-02 19:52:00,975.0,77.45,35.09
2026-06-02 19:54:00,968.2,69.29,35.1
2026-06-02 19:56:00,996.6,65.26,21.78
2026-06-02 19:58:00,1009.2,85.37,35.58
2026-06-02 20:00:00,977.6,59.84,33.68
2026-06-02 20:02:00,995.3,64.46,23.19
2026-06-02 20:04:00,1103.9,63.19,32.32
2026-06-02 20:06:00,1011.1,70.25,27.21
2026-06-02 20:08:00,983.4,79.73,31.35
2026-06-02 20:10:00,1016.6,83.24,34.0
2026-06-02 20:12:00,998.0,63.03,33.09
2026-06-02 20:14:00,989.4,87.15,31.7
2026-06-02 20:16:00,1011.5,83.93,34.31
2026-06-02 20:18:00,1026.0,63.61,35.91
2026-06-02 20:20:00,999.8,68.73,38.81
2026-06-02 20:22:00,1018.0,78.53,23.9
2026-06-02 20:24:00,994.0,73.56,37.66
2026-06-02 20:26:00,1015.0,65.16,35.59
2026-06-02 20:28:00,1019.9,80.7,25.32
2026-06-02 20:30:00,1006.7,80.5,31.87
2026-06-02 20:32:00,994.6,70.96,39.08
2026-06-02 20:34:00,1022.9,70.46,27.9
2026-06-02 20:36:00,982.9,65.6,36.73
2026-06-02 20:38:00,1012.9,80.32,38.45
2026-06-02 20:40:00,1016.6,70.03,24.26
2026-06-02 20:42:00,1005.7,62.69,22.83
2026-06-02 20:44:00,1004.0,63.97,22.47
2026-06-02 20:46:00,993.0,64.55,21.27
2026-06-02 20:48:00,999.4,75.39,33.18
2026-06-02 20:50:00,1022.8,80.47,26.13
2026-06-02 20:52:00,1005.9,77.01,36.61
2026-06-02 20:54:00,998.4,64.08,33.42
2026-06-02 20:56:00,1017.8,84.53,38.76
2026-06-02 20:58:00,997.1,77.96,28.12
2026-06-02 21:00:00,987.3,85.35,37.45
2026-06-02 21:02:00,1005.7,85.35,34.3
2026-06-02 21:04:00,1013.1,87.22,32.59
2026-06-02 21:06:00,1013.8,67.63,34.34
2026-06-02 21:08:00,1013.5,64.26,36.4
2026-06-02 21:10:00,1010.1,79.12,27.88
2026-06-02 21:12:00,1081.2,85.94,24.72
2026-06-02 21:14:00,1017.9,90.31,24.39
2026-06-02 21:16:00,1027.4,88.75,30.7
2026-06-02 21:18:00,996.2,62.23,38.63
2026-06-02 21:20:00,1005.7,83.58,27.12
2026-06-02 21:22:00,1010.2,69.82,39.4
2026-06-02 21:24:00,997.0,87.82,35.53
2026-06-02 21:26:00,1042.0,64.83,22.5
2026-06-02 21:28:00,1017.8,75.22,37.02
2026-06-02 21:30:00,999.9,79.78,33.9
2026-06-02 21:32:00,1007.7,61.43,26.89
2026-06-02 21:34:00,998.4,88.27,28.68
2026-06-02 21:36:00,1010.5,77.45,37.52
2026-06-02 21:38:00,1034.0,80.07,33.57
2026-06-02 21:40:00,998.3,58.86,36.65
2026-06-02 21:42:00,1010.8,65.96,34.53
2026-06-02 21:44:00,1015.7,88.89,37.08
2026-06-02 21:46:00,984.3,69.17,33.73
2026-06-02 21:48:00,1015.5,75.62,20.19
2026-06-02 21:50:00,1010.0,81.08,28.62
2026-06-02 21:52:00,1001.3,76.32,23.55
2026-06-02 21:54:00,1026.2,80.0,37.18
2026-06-02 21:56:00,991.5,77.76,27.8
2026-06-02 21:58:00,1006.6,65.32,32.13
2026-06-02 22:00:00,994.7,84.48,34.5
2026-06-02 22:02:00,982.5,77.31,29.6
2026-06-02 22:04:00,1004.1,65.29,37.25
2026-06-02 22:06:00,1024.5,88.52,30.64
2026-06-02 22:08:00,1035.6,72.33,22.51
2026-06-02 22:10:00,1057.3,76.64,37.18
2026-06-02 22:12:00,1016.5,86.95,33.78
2026-06-02 22:14:00,1017.9,74.81,21.33
2026-06-02 22:16:00,1034.8,89.95,23.98
2026-06-02 22:18:00,1000.5,64.92,33.13
2026-06-02 22:20:00,1035.4,87.81,22.09
2026-06-02 22:22:00,1041.6,69.11,40.59
2026-06-02 22:24:00,1047.1,68.57,25.88
2026-06-02 22:26:00,1014.5,71.28,24.16
2026-06-02 22:28:00,1023.8,60.09,33.54
2026-06-02 22:30:00,1028.6,64.76,23.38
2026-06-02 22:32:00,1032.7,79.44,26.56
2026-06-02 22:34:00,1044.1,85.0,37.17
2026-06-02 22:36:00,1033.7,84.02,30.11
2026-06-02 22:38:00,1023.1,87.04,21.65
2026-06-02 22:40:00,1015.9,84.59,25.33
2026-06-02 22:42:00,1033.9,62.38,23.44
2026-06-02 22:44:00,1060.8,64.09,41.0
2026-06-02 22:46:00,1042.8,66.07,21.17
2026-06-02 22:48:00,1035.8,85.76,20.81
2026-06-02 22:50:00,1026.7,73.95,30.06
2026-06-02 22:52:00,1028.2,83.27,29.86
2026-06-02 22:54:00,1017.7,78.71,23.08
2026-06-02 22:56:00,1029.4,89.31,30.59
2026-06-02 22:58:00,1039.4,80.24,25.78
2026-06-02 23:00:00,1044.8,75.83,29.49
2026-06-02 23:02:00,1044.5,64.72,31.31
2026-06-02 23:04:00,1024.0,84.3,36.47
2026-06-02 23:06:00,1038.5,62.87,25.33
2026-06-02 23:08:00,1029.0,69.88,35.38
2026-06-02 23:10:00,1041.5,79.62,24.93
2026-06-02 23:12:00,1047.1,87.01,32.38
2026-06-02 23:14:00,1042.8,73.4,23.51
2026-06-02 23:16:00,1052.5,76.73,37.06
2026-06-02 23:18:00,1049.0,76.6,39.6
2026-06-02 23:20:00,1002.3,71.31,27.7
2026-06-02 23:22:00,1048.8,86.58,37.23
2026-06-02 23:24:00,1011.7,74.65,23.5
2026-06-02 23:26:00,1022.4,73.13,25.95
2026-06-02 23:28:00,1033.1,68.75,23.18
2026-06-02 23:30:00,1031.1,68.61,20.4
2026-06-02 23:32:00,1044.4,71.43,29.31
2026-06-02 23:34:00,1007.8,68.4,23.7
2026-06-02 23:36:00,1033.1,65.79,33.99
2026-06-02 23:38:00,1013.1,70.17,34.32
2026-06-02 23:40:00,1048.4,83.39,21.61
2026-06-02 23:42:00,1008.3,63.07,36.05
2026-06-02 23:44:00,1056.9,89.16,23.52
2026-06-02 23:46:00,1023.9,73.48,20.98
2026-06-02 23:48:00,1036.1,76.25,25.35
2026-06-02 23:50:00,1040.7,80.13,39.96
2026-06-02 23:52:00,1050.1,64.71,20.73
2026-06-02 23:54:00,1019.3,82.29,34.84
2026-06-02 23:56:00,1008.4,65.67,26.09
2026-06-02 23:58:00,1038.5,76.33,21.62
2026-06-03 00:00:00,1060.3,85.08,29.84
2026-06-03 00:02:00,1047.9,63.04,37.41
2026-06-03 00:04:00,1041.6,73.78,32.08
2026-06-03 00:06:00,1057.2,78.11,31.16
2026-06-03 00:08:00,1063.1,86.39,23.75
2026-06-03 00:10:00,1064.2,68.89,28.16
2026-06-03 00:12:00,1048.9,89.48,21.06
2026-06-03 00:14:00,1024.7,59.06,31.25
2026-06-03 00:16:00,1096.2,69.74,26.26
2026-06-03 00:18:00,1070.4,79.85,25.22
2026-06-03 00:20:00,1039.8,63.35,33.44
2026-06-03 00:22:00,1064.5,84.93,39.48
2026-06-03 00:24:00,1037.2,83.99,23.55
2026-06-03 00:26:00,1057.1,81.81,28.41
2026-06-03 00:28:00,1053.4,88.78,25.34
2026-06-03 00:30:00,1059.5,73.02,21.5
2026-06-03 00:32:00,1034.0,68.92,34.66
2026-06-03 00:34:00,1049.9,64.59,27.32
2026-06-03 00:36:00,1034.6,79.68,23.04
2026-06-03 00:38:00,1044.4,62.61,32.28
2026-06-03 00:40:00,1042.2,86.56,30.69
2026-06-03 00:42:00,1069.9,73.35,37.86
2026-06-03 00:44:00,1070.3,88.85,39.41
2026-06-03 00:46:00,1069.4,78.26,35.78
2026-06-03 00:48:00,1058.8,84.8,34.84
2026-06-03 00:50:00,1071.2,76.04,24.54
2026-06-03 00:52:00,1066.4,81.55,37.55
2026-06-03 00:54:00,1017.1,60.33,35.39
2026-06-03 00:56:00,1050.0,62.93,26.06
2026-06-03 00:58:00,1068.4,72.35,39.49
2026-06-03 01:00:00,1064.2,79.71,25.18
2026-06-03 01:02:00,1052.0,84.22,23.35
2026-06-03 01:04:00,1066.5,81.77,24.33
2026-06-03 01:06:00,1081.7,87.91,29.58
2026-06-03 01:08:00,1062.2,71.61,39.0
2026-06-03 01:10:00,1070.5,86.8,38.0
2026-06-03 01:12:00,1053.1,68.36,35.17
2026-06-03 01:14:00,1059.4,74.2,35.38
2026-06-03 01:16:00,1047.8,69.51,29.76
2026-06-03 01:18:00,1031.7,67.72,28.92
2026-06-03 01:20:00,1045.0,86.21,33.57
2026-06-03 01:22:00,1076.2,80.76,21.25
2026-06-03 01:24:00,1065.8,71.07,21.77
2026-06-03 01:26:00,1098.8,92.11,29.97
2026-06-03 01:28:00,1053.1,80.53,30.27
2026-06-03 01:30:00,1062.2,67.22,34.86
2026-06-03 01:32:00,1056.6,67.95,24.63
2026-06-03 01:34:00,1056.1,78.85,36.15
2026-06-03 01:36:00,1051.9,88.3,31.37
2026-06-03 01:38:00,1060.8,60.01,30.26
2026-06-03 01:40:00,1064.1,89.17,30.87
2026-06-03 01:42:00,1055.3,87.58,33.09
2026-06-03 01:44:00,1062.1,74.01,29.07
2026-06-03 01:46:00,1051.9,69.6,22.73
2026-06-03 01:48:00,1082.3,72.08,39.68
2026-06-03 01:50:00,1063.2,66.3,20.8
2026-06-03 01:52:00,1073.9,87.79,32.56
2026-06-03 01:54:00,1071.0,61.64,25.34
2026-06-03 01:56:00,1095.7,85.56,27.23
2026-06-03 01:58:00,1052.6,61.61,27.76
2026-06-03 02:00:00,1087.4,69.58,30.58
2026-06-03 02:02:00,1091.1,74.82,37.94
2026-06-03 02:04:00,1085.9,87.29,21.74
2026-06-03 02:06:00,1080.3,70.4,26.56
2026-06-03 02:08:00,1085.6,71.63,37.66
2026-06-03 02:10:00,1075.3,66.0,28.51
2026-06-03 02:12:00,1086.2,76.27,40.33
2026-06-03 02:14:00,1071.9,61.44,25.09
2026-06-03 02:16:00,1057.3,81.24,24.48
2026-06-03 02:18:00,1071.7,81.31,38.66
2026-06-03 02:20:00,1075.6,76.93,31.09
2026-06-03 02:22:00,1090.6,65.34,31.37
2026-06-03 02:24:00,1089.3,75.96,21.99
2026-06-03 02:26:00,1109.9,88.72,41.68
2026-06-03 02:28:00,1047.7,63.01,30.94
2026-06-03 02:30:00,1064.4,60.17,26.42
2026-06-03 02:32:00,1088.3,69.38,36.9
2026-06-03 02:34:00,1058.2,74.46,20.57
2026-06-03 02:36:00,1090.4,90.61,35.05
2026-06-03 02:38:00,1082.5,76.27,22.72
2026-06-03 02:40:00,1058.9,72.86,31.65
2026-06-03 02:42:00,1156.2,65.97,29.89
2026-06-03 02:44:00,1073.0,81.24,31.98
2026-06-03 02:46:00,1082.8,73.1,24.74
2026-06-03 02:48:00,1071.1,83.03,23.83
2026-06-03 02:50:00,1074.0,74.13,20.15
2026-06-03 02:52:00,1077.2,80.72,21.16
2026-06-03 02:54:00,1076.5,85.51,36.06
2026-06-03 02:56:00,1051.3,79.44,38.43
2026-06-03 02:58:00,1075.8,66.85,24.27
2026-06-03 03:00:00,1076.7,89.1,20.07
2026-06-03 03:02:00,1093.4,71.77,37.23
2026-06-03 03:04:00,1099.0,61.63,22.19
2026-06-03 03:06:00,1087.2,80.26,37.86
2026-06-03 03:08:00,1119.5,87.56,41.05
2026-06-03 03:10:00,1072.6,73.57,21.08
2026-06-03 03:12:00,1087.4,73.47,26.79
2026-06-03 03:14:00,1129.1,81.95,22.36
2026-06-03 03:16:00,1097.3,62.78,35.69
2026-06-03 03:18:00,1100.0,68.66,27.2
2026-06-03 03:20:00,1090.0,71.15,34.17
2026-06-03 03:22:00,1066.3,69.68,27.45
2026-06-03 03:24:00,1083.5,86.25,21.46
2026-06-03 03:26:00,1085.6,87.62,25.43
2026-06-03 03:28:00,1101.0,89.82,35.57
2026-06-03 03:30:00,1056.0,77.14,26.74
2026-06-03 03:32:00,1075.8,82.76,28.6
2026-06-03 03:34:00,1084.7,71.46,37.06
2026-06-03 03:36:00,1072.7,66.29,37.78
2026-06-03 03:38:00,1099.2,77.39,32.62
2026-06-03 03:40:00,1102.8,65.24,23.45
2026-06-03 03:42:00,1077.8,87.34,25.79
2026-06-03 03:44:00,1090.8,61.63,22.31
2026-06-03 03:46:00,1092.9,66.75,27.8
2026-06-03 03:48:00,1112.1,74.87,31.04
2026-06-03 03:50:00,1085.6,84.57,23.44
2026-06-03 03:52:00,1094.4,81.89,28.69
2026-06-03 03:54:00,1099.7,81.41,31.21
2026-06-03 03:56:00,1064.4,75.52,20.66
2026-06-03 03:58:00,1103.4,84.49,36.78
2026-06-03 04:00:00,1107.9,73.78,38.7
2026-06-03 04:02:00,1093.1,80.55,37.17
2026-06-03 04:04:00,1078.8,71.09,24.3
2026-06-03 04:06:00,1085.2,63.24,25.52
2026-06-03 04:08:00,1068.9,79.95,36.65
2026-06-03 04:10:00,1123.6,72.99,36.41
2026-06-03 04:12:00,1109.7,63.54,23.45
2026-06-03 04:14:00,1085.1,78.19,24.65
2026-06-03 04:16:00,1112.7,68.93,38.26
2026-06-03 04:18:00,1132.1,84.71,22.26
2026-06-03 04:20:00,1071.2,59.98,34.7
2026-06-03 04:22:00,1074.4,78.42,35.12
2026-06-03 04:24:00,1117.6,73.09,37.39
2026-06-03 04:26:00,1099.5,77.76,35.22
2026-06-03 04:28:00,1070.9,82.29,37.48
2026-06-03 04:30:00,1079.5,78.47,37.38
2026-06-03 04:32:00,1090.2,84.4,36.98
2026-06-03 04:34:00,1088.6,62.21,28.52
2026-06-03 04:36:00,1081.9,61.13,35.98
2026-06-03 04:38:00,1078.6,76.41,21.06
2026-06-03 04:40:00,1083.5,83.23,28.7
2026-06-03 04:42:00,1089.4,87.61,26.7
2026-06-03 04:44:00,1096.7,60.45,24.93
2026-06-03 04:46:00,1075.3,63.33,21.37
2026-06-03 04:48:00,1109.6,91.46,34.4
2026-06-03 04:50:00,1096.5,90.1,28.32
2026-06-03 04:52:00,1100.4,63.31,20.39
2026-06-03 04:54:00,1067.1,82.49,30.14
2026-06-03 04:56:00,1081.7,67.4,35.28
2026-06-03 04:58:00,1085.8,88.51,24.27
2026-06-03 05:00:00,1093.1,85.58,32.46
2026-06-03 05:02:00,1109.9,74.05,26.32
2026-06-03 05:04:00,1093.4,61.15,26.85
2026-06-03 05:06:00,1123.4,77.61,27.57
2026-06-03 05:08:00,1107.5,85.07,37.47
2026-06-03 05:10:00,1103.9,85.34,26.35
2026-06-03 05:12:00,1073.8,66.12,38.01
2026-06-03 05:14:00,1084.7,61.58,29.86
2026-06-03 05:16:00,1095.4,83.71,34.65
2026-06-03 05:18:00,1075.8,67.76,25.21
2026-06-03 05:20:00,1081.9,86.33,36.37
2026-06-03 05:22:00,1097.3,74.36,30.36
2026-06-03 05:24:00,1107.4,67.32,33.98
2026-06-03 05:26:00,1089.9,87.11,21.36
2026-06-03 05:28:00,1110.9,65.96,27.96
2026-06-03 05:30:00,1098.6,64.82,39.38
2026-06-03 05:32:00,1078.3,60.16,23.54
2026-06-03 05:34:00,1065.6,83.99,33.99
2026-06-03 05:36:00,1077.1,76.9,20.38
2026-06-03 05:38:00,1110.3,89.94,22.16
2026-06-03 05:40:00,1069.9,62.55,30.14
2026-06-03 05:42:00,1103.0,75.56,21.89
2026-06-03 05:44:00,1075.3,70.74,22.71
2026-06-03 05:46:00,1115.6,84.79,26.17
2026-06-03 05:48:00,1087.7,72.9,38.33
2026-06-03 05:50:00,1108.0,67.17,27.65
2026-06-03 05:52:00,1098.8,87.07,38.63
2026-06-03 05:54:00,1080.4,72.97,37.03
2026-06-03 05:56:00,1086.7,64.83,20.18
2026-06-03 05:58:00,1071.7,65.21,19.72
2026-06-03 06:00:00,1110.3,75.52,28.84
2026-06-03 06:02:00,1090.8,65.1,23.85
2026-06-03 06:04:00,1087.2,86.05,31.67
2026-06-03 06:06:00,1091.9,87.22,20.56
2026-06-03 06:08:00,1104.8,61.67,28.3
2026-06-03 06:10:00,1078.9,78.83,31.71
2026-06-03 06:12:00,1090.6,62.92,38.48
2026-06-03 06:14:00,1095.8,69.1,35.12
2026-06-03 06:16:00,1070.5,83.06,31.98
2026-06-03 06:18:00,1099.7,76.96,35.25
2026-06-03 06:20:00,1094.4,60.04,34.77
2026-06-03 06:22:00,1092.5,72.65,19.77
2026-06-03 06:24:00,1092.8,79.6,33.69
2026-06-03 06:26:00,1116.5,77.59,28.82
2026-06-03 06:28:00,1102.0,64.0,36.95
2026-06-03 06:30:00,1106.4,80.46,29.74
2026-06-03 06:32:00,1106.5,73.05,31.26
2026-06-03 06:34:00,1080.9,80.55,35.6
2026-06-03 06:36:00,1102.5,85.3,36.97
2026-06-03 06:38:00,1079.3,70.81,28.38
2026-06-03 06:40:00,1096.6,77.05,33.17
2026-06-03 06:42:00,1097.9,70.16,32.32
2026-06-03 06:44:00,1107.6,72.06,31.05
2026-06-03 06:46:00,1189.4,68.18,24.63
2026-06-03 06:48:00,1111.3,66.88,30.65
2026-06-03 06:50:00,1090.8,66.32,21.11
2026-06-03 06:52:00,1119.4,86.44,40.16
2026-06-03 06:54:00,1088.8,76.99,29.3
2026-06-03 06:56:00,1084.2,66.95,30.92
2026-06-03 06:58:00,1094.7,72.84,36.46
2026-06-03 07:00:00,1092.8,79.36,35.41
2026-06-03 07:02:00,1073.2,76.87,21.76
2026-06-03 07:04:00,1095.7,60.35,23.97
2026-06-03 07:06:00,1107.9,87.31,31.02
2026-06-03 07:08:00,1097.9,63.55,36.03
2026-06-03 07:10:00,1109.9,88.15,38.8
2026-06-03 07:12:00,1098.8,83.4,22.64
2026-06-03 07:14:00,1108.6,62.06,30.47
2026-06-03 07:16:00,1093.1,72.46,32.21
2026-06-03 07:18:00,1092.7,74.55,23.37
2026-06-03 07:20:00,1126.8,85.0,28.14
2026-06-03 07:22:00,1113.6,74.52,30.45
2026-06-03 07:24:00,1116.1,64.35,22.71
2026-06-03 07:26:00,1121.4,82.99,23.7
2026-06-03 07:28:00,1115.2,63.0,25.58
2026-06-03 07:30:00,1072.2,57.66,22.72
2026-06-03 07:32:00,1100.0,62.18,20.65
2026-06-03 07:34:00,1105.2,87.13,28.66
2026-06-03 07:36:00,1104.6,66.37,30.66
2026-06-03 07:38:00,1101.6,84.46,21.48
2026-06-03 07:40:00,1108.2,64.66,31.18
2026-06-03 07:42:00,1124.8,74.95,30.96
2026-06-03 07:44:00,1095.8,88.1,25.53
2026-06-03 07:46:00,1093.4,79.65,23.0
2026-06-03 07:48:00,1124.0,81.36,34.67
2026-06-03 07:50:00,1096.8,88.23,22.58
2026-06-03 07:52:00,1087.2,80.49,34.52
2026-06-03 07:54:00,1111.3,74.59,33.0
2026-06-03 07:56:00,1093.2,86.2,25.15
2026-06-03 07:58:00,1101.8,75.9,29.41
2026-06-03 08:00:00,1104.7,73.47,33.15
2026-06-03 08:02:00,1067.2,78.72,19.73
2026-06-03 08:04:00,1091.3,67.06,29.56
2026-06-03 08:06:00,1110.2,73.04,35.84
2026-06-03 08:08:00,1092.5,83.03,24.17
2026-06-03 08:10:00,1079.5,65.63,27.5
2026-06-03 08:12:00,1103.7,88.71,32.37
2026-06-03 08:14:00,1104.1,76.13,32.64
2026-06-03 08:16:00,1083.7,64.33,35.77
2026-06-03 08:18:00,1135.7,68.17,37.44
2026-06-03 08:20:00,1079.0,61.95,37.97
2026-06-03 08:22:00,1088.2,67.07,27.88
2026-06-03 08:24:00,1112.1,67.01,26.29
2026-06-03 08:26:00,1085.8,63.68,31.86
2026-06-03 08:28:00,1119.0,89.93,40.2
2026-06-03 08:30:00,1101.2,64.73,26.44
2026-06-03 08:32:00,1171.7,73.11,20.84
2026-06-03 08:34:00,1102.5,71.08,29.93
2026-06-03 08:36:00,1107.9,74.48,37.12
2026-06-03 08:38:00,1097.8,64.04,30.86
2026-06-03 08:40:00,1106.2,85.66,37.71
2026-06-03 08:42:00,1099.3,68.56,38.38
2026-06-03 08:44:00,1101.6,62.15,34.82
2026-06-03 08:46:00,1064.7,64.83,22.38
2026-06-03 08:48:00,1086.6,69.98,26.08
2026-06-03 08:50:00,1075.1,77.43,19.56
2026-06-03 08:52:00,1108.6,64.37,35.93
2026-06-03 08:54:00,1090.4,76.82,20.93
2026-06-03 08:56:00,1098.4,75.63,31.15
2026-06-03 08:58:00,1078.4,86.96,36.1
2026-06-03 09:00:00,1079.6,74.21,22.93
2026-06-03 09:02:00,1088.4,65.06,29.9
2026-06-03 09:04:00,1106.2,75.0,26.54
2026-06-03 09:06:00,1065.0,59.18,37.26
2026-06-03 09:08:00,1077.6,60.16,38.95
2026-06-03 09:10:00,1098.2,70.38,27.89
2026-06-03 09:12:00,1087.0,88.63,25.0
2026-06-03 09:14:00,1080.6,73.99,33.82
2026-06-03 09:16:00,1095.8,78.25,24.83
2026-06-03 09:18:00,1072.8,87.01,29.74
2026-06-03 09:20:00,1066.9,66.21,32.16
2026-06-03 09:22:00,1075.1,87.29,27.41
2026-06-03 09:24:00,1083.8,67.87,29.02
2026-06-03 09:26:00,1114.5,84.11,40.27
2026-06-03 09:28:00,1081.1,75.91,23.16
2026-06-03 09:30:00,1083.8,89.39,38.84
2026-06-03 09:32:00,1089.8,74.06,31.03
2026-06-03 09:34:00,1081.8,74.05,27.29
2026-06-03 09:36:00,1125.9,91.08,35.51
2026-06-03 09:38:00,1081.9,62.64,31.91
2026-06-03 09:40:00,1048.8,59.02,26.79
2026-06-03 09:42:00,1095.6,90.64,31.74
2026-06-03 09:44:00,1068.6,87.6,24.89
2026-06-03 09:46:00,1103.3,81.29,21.39
2026-06-03 09:48:00,1087.8,62.09,23.37
2026-06-03 09:50:00,1105.8,82.62,26.02
2026-06-03 09:52:00,1088.1,72.41,27.41
2026-06-03 09:54:00,1079.1,79.46,39.1
2026-06-03 09:56:00,1090.7,73.94,25.35
2026-06-03 09:58:00,1067.4,72.76,29.97
2026-06-03 10:00:00,1061.2,80.04,23.23
2026-06-03 10:02:00,1066.5,70.86,27.89
2026-06-03 10:04:00,1041.6,65.95,31.61
2026-06-03 10:06:00,1067.2,67.81,28.81
2026-06-03 10:08:00,1066.5,86.05,23.79
2026-06-03 10:10:00,1066.0,67.49,22.1
2026-06-03 10:12:00,1065.5,78.39,26.32
2026-06-03 10:14:00,1078.1,77.04,25.28
2026-06-03 10:16:00,1062.7,71.89,24.74
2026-06-03 10:18:00,1079.8,86.62,40.22
2026-06-03 10:20:00,1052.8,65.49,28.48
2026-06-03 10:22:00,1100.1,89.92,28.62
2026-06-03 10:24:00,1054.0,77.43,31.23
2026-06-03 10:26:00,1052.2,82.26,19.63
2026-06-03 10:28:00,1075.6,74.97,33.38
2026-06-03 10:30:00,1171.4,87.78,29.75
2026-06-03 10:32:00,1061.6,73.55,27.4
2026-06-03 10:34:00,1069.2,72.04,38.94
2026-06-03 10:36:00,1093.9,73.81,27.68
2026-06-03 10:38:00,1081.1,86.44,21.87
2026-06-03 10:40:00,1084.7,85.96,22.99
2026-06-03 10:42:00,1058.5,75.06,38.1
2026-06-03 10:44:00,1048.7,85.28,35.42
2026-06-03 10:46:00,1062.1,59.39,21.61
2026-06-03 10:48:00,1092.7,68.95,36.63
2026-06-03 10:50:00,1081.0,71.69,30.42
2026-06-03 10:52:00,1100.1,80.89,32.96
